"","hp_ump_name","park","ParkGms","TotalParkRuns","TotalGames","TotalRuns","TotRunsGm","ParkRunsGm","ParkDiff"
"1897","Mark Ripperger","DEN02",2,26,77,629,8.17,13,4.83
"1898","Mark Ripperger","DET05",4,34,77,629,8.17,8.5,0.33
"1899","Mark Ripperger","HOU03",2,16,77,629,8.17,8,-0.17
"1900","Mark Ripperger","KAN06",3,33,77,629,8.17,11,2.83
"1901","Mark Ripperger","LOS03",3,18,77,629,8.17,6,-2.17
"1902","Mark Ripperger","MIL06",2,13,77,629,8.17,6.5,-1.67
"1903","Mark Ripperger","MIN04",2,21,77,629,8.17,10.5,2.33
"1904","Mark Ripperger","NYC21",1,19,77,629,8.17,19,10.83
"1905","Mark Ripperger","OAK01",5,41,77,629,8.17,8.2,0.0299999999999994
"1906","Mark Ripperger","PHI13",4,37,77,629,8.17,9.25,1.08
"1907","Mark Ripperger","PHO01",5,20,77,629,8.17,4,-4.17
"1908","Mark Ripperger","PIT08",2,13,77,629,8.17,6.5,-1.67
"1909","Mark Ripperger","SAN02",4,35,77,629,8.17,8.75,0.58
"1910","Mark Ripperger","SEA03",4,41,77,629,8.17,10.25,2.08
"1911","Mark Ripperger","SFO03",3,24,77,629,8.17,8,-0.17
"1912","Mark Ripperger","STL10",2,14,77,629,8.17,7,-1.17
"1913","Mark Ripperger","STP01",2,17,77,629,8.17,8.5,0.33
"1914","Mark Ripperger","TOR02",2,13,77,629,8.17,6.5,-1.67
"1915","Mark Ripperger","WAS11",2,29,77,629,8.17,14.5,6.33
"1916","Mark Wegner","ANA01",5,30,173,1524,8.81,6,-2.81
"1917","Mark Wegner","ARL02",3,19,173,1524,8.81,6.33,-2.48
"1918","Mark Wegner","ATL02",7,40,173,1524,8.81,5.71,-3.1
"1919","Mark Wegner","BAL12",5,55,173,1524,8.81,11,2.19
"1920","Mark Wegner","BOS07",11,95,173,1524,8.81,8.64,-0.17
"1921","Mark Wegner","CHI11",3,19,173,1524,8.81,6.33,-2.48
"1922","Mark Wegner","CHI12",6,59,173,1524,8.81,9.83,1.02
"1923","Mark Wegner","CIN09",7,54,173,1524,8.81,7.71,-1.1
"1924","Mark Wegner","CLE08",5,33,173,1524,8.81,6.6,-2.21
"1925","Mark Wegner","DEN02",8,88,173,1524,8.81,11,2.19
"1926","Mark Wegner","DET05",4,36,173,1524,8.81,9,0.19
"1927","Mark Wegner","HOU03",5,42,173,1524,8.81,8.4,-0.41
"1928","Mark Wegner","KAN06",4,35,173,1524,8.81,8.75,-0.0600000000000005
"1929","Mark Wegner","LOS03",2,11,173,1524,8.81,5.5,-3.31
"1930","Mark Wegner","MIA01",1,10,173,1524,8.81,10,1.19
"1931","Mark Wegner","MIA02",5,46,173,1524,8.81,9.2,0.389999999999999
"1932","Mark Wegner","MIL06",5,46,173,1524,8.81,9.2,0.389999999999999
"1933","Mark Wegner","MIN04",7,80,173,1524,8.81,11.43,2.62
"1934","Mark Wegner","NYC20",4,27,173,1524,8.81,6.75,-2.06
"1935","Mark Wegner","NYC21",6,54,173,1524,8.81,9,0.19
"1936","Mark Wegner","OAK01",3,43,173,1524,8.81,14.33,5.52
"1937","Mark Wegner","PHI13",4,44,173,1524,8.81,11,2.19
"1938","Mark Wegner","PHO01",9,97,173,1524,8.81,10.78,1.97
"1939","Mark Wegner","PIT08",7,79,173,1524,8.81,11.29,2.48
"1940","Mark Wegner","SAN02",10,43,173,1524,8.81,4.3,-4.51
"1941","Mark Wegner","SEA03",7,52,173,1524,8.81,7.43,-1.38
"1942","Mark Wegner","SFO03",4,45,173,1524,8.81,11.25,2.44
"1943","Mark Wegner","STL10",7,58,173,1524,8.81,8.29,-0.520000000000001
"1944","Mark Wegner","STP01",7,54,173,1524,8.81,7.71,-1.1
"1945","Mark Wegner","TOR02",6,78,173,1524,8.81,13,4.19
"1946","Mark Wegner","WAS11",6,52,173,1524,8.81,8.67,-0.140000000000001
"1947","Marty Foster","ANA01",4,34,183,1548,8.46,8.5,0.0399999999999991
"1948","Marty Foster","ARL02",9,81,183,1548,8.46,9,0.539999999999999
"1949","Marty Foster","ATL02",10,51,183,1548,8.46,5.1,-3.36
"1950","Marty Foster","BAL12",7,70,183,1548,8.46,10,1.54
"1951","Marty Foster","BOS07",6,75,183,1548,8.46,12.5,4.04
"1952","Marty Foster","CHI11",7,57,183,1548,8.46,8.14,-0.32
"1953","Marty Foster","CHI12",4,29,183,1548,8.46,7.25,-1.21
"1954","Marty Foster","CIN09",5,55,183,1548,8.46,11,2.54
"1955","Marty Foster","CLE08",8,95,183,1548,8.46,11.88,3.42
"1956","Marty Foster","DEN02",7,73,183,1548,8.46,10.43,1.97
"1957","Marty Foster","DET05",3,16,183,1548,8.46,5.33,-3.13
"1958","Marty Foster","HOU03",4,26,183,1548,8.46,6.5,-1.96
"1959","Marty Foster","KAN06",6,56,183,1548,8.46,9.33,0.869999999999999
"1960","Marty Foster","LOS03",6,36,183,1548,8.46,6,-2.46
"1961","Marty Foster","MIA01",3,41,183,1548,8.46,13.67,5.21
"1962","Marty Foster","MIA02",3,31,183,1548,8.46,10.33,1.87
"1963","Marty Foster","MIL06",9,72,183,1548,8.46,8,-0.460000000000001
"1964","Marty Foster","MIN04",5,45,183,1548,8.46,9,0.539999999999999
"1965","Marty Foster","NYC20",6,53,183,1548,8.46,8.83,0.369999999999999
"1966","Marty Foster","NYC21",6,66,183,1548,8.46,11,2.54
"1967","Marty Foster","OAK01",5,48,183,1548,8.46,9.6,1.14
"1968","Marty Foster","PHI13",5,64,183,1548,8.46,12.8,4.34
"1969","Marty Foster","PHO01",7,51,183,1548,8.46,7.29,-1.17
"1970","Marty Foster","PIT08",6,33,183,1548,8.46,5.5,-2.96
"1971","Marty Foster","SAN02",6,52,183,1548,8.46,8.67,0.209999999999999
"1972","Marty Foster","SEA03",3,20,183,1548,8.46,6.67,-1.79
"1973","Marty Foster","SFO03",6,46,183,1548,8.46,7.67,-0.790000000000001
"1974","Marty Foster","STL10",10,51,183,1548,8.46,5.1,-3.36
"1975","Marty Foster","STP01",6,43,183,1548,8.46,7.17,-1.29
"1976","Marty Foster","TOR02",4,26,183,1548,8.46,6.5,-1.96
"1977","Marty Foster","WAS11",7,52,183,1548,8.46,7.43,-1.03
"1978","Marvin Hudson","ANA01",8,70,198,1715,8.66,8.75,0.0899999999999999
"1979","Marvin Hudson","ARL02",6,42,198,1715,8.66,7,-1.66
"1980","Marvin Hudson","ATL02",13,105,198,1715,8.66,8.08,-0.58
"1981","Marvin Hudson","BAL12",4,33,198,1715,8.66,8.25,-0.41
"1982","Marvin Hudson","BOS07",6,56,198,1715,8.66,9.33,0.67
"1983","Marvin Hudson","CHI11",6,38,198,1715,8.66,6.33,-2.33
"1984","Marvin Hudson","CHI12",10,102,198,1715,8.66,10.2,1.54
"1985","Marvin Hudson","CIN09",6,46,198,1715,8.66,7.67,-0.99
"1986","Marvin Hudson","CLE08",9,74,198,1715,8.66,8.22,-0.44
"1987","Marvin Hudson","DEN02",6,84,198,1715,8.66,14,5.34
"1988","Marvin Hudson","DET05",6,49,198,1715,8.66,8.17,-0.49
"1989","Marvin Hudson","HOU03",7,65,198,1715,8.66,9.29,0.629999999999999
"1990","Marvin Hudson","KAN06",2,11,198,1715,8.66,5.5,-3.16
"1991","Marvin Hudson","LOS03",5,22,198,1715,8.66,4.4,-4.26
"1992","Marvin Hudson","MIA01",1,26,198,1715,8.66,26,17.34
"1993","Marvin Hudson","MIA02",4,50,198,1715,8.66,12.5,3.84
"1994","Marvin Hudson","MIL06",7,65,198,1715,8.66,9.29,0.629999999999999
"1995","Marvin Hudson","MIN04",9,98,198,1715,8.66,10.89,2.23
"1996","Marvin Hudson","NYC20",7,59,198,1715,8.66,8.43,-0.23
"1997","Marvin Hudson","NYC21",5,42,198,1715,8.66,8.4,-0.26
"1998","Marvin Hudson","OAK01",5,46,198,1715,8.66,9.2,0.539999999999999
"1999","Marvin Hudson","PHI13",6,51,198,1715,8.66,8.5,-0.16
"2000","Marvin Hudson","PHO01",6,49,198,1715,8.66,8.17,-0.49
"2001","Marvin Hudson","PIT08",5,41,198,1715,8.66,8.2,-0.460000000000001
"2002","Marvin Hudson","SAN02",6,44,198,1715,8.66,7.33,-1.33
"2003","Marvin Hudson","SEA03",9,68,198,1715,8.66,7.56,-1.1
"2004","Marvin Hudson","SFO03",6,38,198,1715,8.66,6.33,-2.33
"2005","Marvin Hudson","STL10",6,62,198,1715,8.66,10.33,1.67
"2006","Marvin Hudson","STP01",3,24,198,1715,8.66,8,-0.66
"2007","Marvin Hudson","TOR02",11,98,198,1715,8.66,8.91,0.25
"2008","Marvin Hudson","WAS11",8,57,198,1715,8.66,7.12,-1.54
"2009","Mike DiMuro","ANA01",4,21,156,1359,8.71,5.25,-3.46
"2010","Mike DiMuro","ARL02",7,98,156,1359,8.71,14,5.29
"2011","Mike DiMuro","ATL02",4,40,156,1359,8.71,10,1.29
"2012","Mike DiMuro","BAL12",6,59,156,1359,8.71,9.83,1.12
"2013","Mike DiMuro","BOS07",4,39,156,1359,8.71,9.75,1.04
"2014","Mike DiMuro","CHI11",7,57,156,1359,8.71,8.14,-0.57
"2015","Mike DiMuro","CHI12",7,60,156,1359,8.71,8.57,-0.140000000000001
"2016","Mike DiMuro","CIN09",7,49,156,1359,8.71,7,-1.71
"2017","Mike DiMuro","CLE08",5,52,156,1359,8.71,10.4,1.69
"2018","Mike DiMuro","DEN02",5,59,156,1359,8.71,11.8,3.09
"2019","Mike DiMuro","DET05",4,37,156,1359,8.71,9.25,0.539999999999999
"2020","Mike DiMuro","HOU03",3,41,156,1359,8.71,13.67,4.96
"2021","Mike DiMuro","KAN06",7,37,156,1359,8.71,5.29,-3.42
"2022","Mike DiMuro","LOS03",5,46,156,1359,8.71,9.2,0.489999999999998
"2023","Mike DiMuro","MIA01",3,16,156,1359,8.71,5.33,-3.38
"2024","Mike DiMuro","MIA02",2,16,156,1359,8.71,8,-0.710000000000001
"2025","Mike DiMuro","MIL06",3,24,156,1359,8.71,8,-0.710000000000001
"2026","Mike DiMuro","MIN04",6,40,156,1359,8.71,6.67,-2.04
"2027","Mike DiMuro","NYC20",3,28,156,1359,8.71,9.33,0.619999999999999
"2028","Mike DiMuro","NYC21",8,56,156,1359,8.71,7,-1.71
"2029","Mike DiMuro","OAK01",5,43,156,1359,8.71,8.6,-0.110000000000001
"2030","Mike DiMuro","PHI13",6,49,156,1359,8.71,8.17,-0.540000000000001
"2031","Mike DiMuro","PHO01",5,46,156,1359,8.71,9.2,0.489999999999998
"2032","Mike DiMuro","PIT08",6,50,156,1359,8.71,8.33,-0.380000000000001
"2033","Mike DiMuro","SAN02",5,43,156,1359,8.71,8.6,-0.110000000000001
"2034","Mike DiMuro","SEA03",5,36,156,1359,8.71,7.2,-1.51
"2035","Mike DiMuro","SFO03",6,42,156,1359,8.71,7,-1.71
"2036","Mike DiMuro","STL10",5,57,156,1359,8.71,11.4,2.69
"2037","Mike DiMuro","STP01",6,51,156,1359,8.71,8.5,-0.210000000000001
"2038","Mike DiMuro","TOR02",4,46,156,1359,8.71,11.5,2.79
"2039","Mike DiMuro","WAS11",3,21,156,1359,8.71,7,-1.71
"2040","Mike Estabrook","ANA01",4,29,169,1426,8.44,7.25,-1.19
"2041","Mike Estabrook","ARL02",5,51,169,1426,8.44,10.2,1.76
"2042","Mike Estabrook","ATL02",5,30,169,1426,8.44,6,-2.44
"2043","Mike Estabrook","BAL12",7,48,169,1426,8.44,6.86,-1.58
"2044","Mike Estabrook","BOS07",7,79,169,1426,8.44,11.29,2.85
"2045","Mike Estabrook","CHI11",5,51,169,1426,8.44,10.2,1.76
"2046","Mike Estabrook","CHI12",3,24,169,1426,8.44,8,-0.44
"2047","Mike Estabrook","CIN09",5,34,169,1426,8.44,6.8,-1.64
"2048","Mike Estabrook","CLE08",5,57,169,1426,8.44,11.4,2.96
"2049","Mike Estabrook","DEN02",4,58,169,1426,8.44,14.5,6.06
"2050","Mike Estabrook","DET05",7,43,169,1426,8.44,6.14,-2.3
"2051","Mike Estabrook","HOU03",5,42,169,1426,8.44,8.4,-0.0399999999999991
"2052","Mike Estabrook","KAN06",8,73,169,1426,8.44,9.12,0.68
"2053","Mike Estabrook","LOS03",10,83,169,1426,8.44,8.3,-0.139999999999999
"2054","Mike Estabrook","MIA01",3,34,169,1426,8.44,11.33,2.89
"2055","Mike Estabrook","MIA02",3,25,169,1426,8.44,8.33,-0.109999999999999
"2056","Mike Estabrook","MIL06",4,37,169,1426,8.44,9.25,0.81
"2057","Mike Estabrook","MIN04",7,58,169,1426,8.44,8.29,-0.15
"2058","Mike Estabrook","NYC20",3,16,169,1426,8.44,5.33,-3.11
"2059","Mike Estabrook","NYC21",6,68,169,1426,8.44,11.33,2.89
"2060","Mike Estabrook","OAK01",3,16,169,1426,8.44,5.33,-3.11
"2061","Mike Estabrook","PHI13",6,50,169,1426,8.44,8.33,-0.109999999999999
"2062","Mike Estabrook","PHO01",2,22,169,1426,8.44,11,2.56
"2063","Mike Estabrook","PIT08",6,41,169,1426,8.44,6.83,-1.61
"2064","Mike Estabrook","SAN02",3,25,169,1426,8.44,8.33,-0.109999999999999
"2065","Mike Estabrook","SEA03",4,25,169,1426,8.44,6.25,-2.19
"2066","Mike Estabrook","SFO03",7,68,169,1426,8.44,9.71,1.27
"2067","Mike Estabrook","STL10",10,78,169,1426,8.44,7.8,-0.64
"2068","Mike Estabrook","STP01",9,55,169,1426,8.44,6.11,-2.33
"2069","Mike Estabrook","TOR02",5,28,169,1426,8.44,5.6,-2.84
"2070","Mike Estabrook","WAS11",8,78,169,1426,8.44,9.75,1.31
"2071","Mike Everitt","ANA01",3,24,191,1674,8.76,8,-0.76
"2072","Mike Everitt","ARL02",6,42,191,1674,8.76,7,-1.76
"2073","Mike Everitt","ATL02",6,63,191,1674,8.76,10.5,1.74
"2074","Mike Everitt","BAL12",5,50,191,1674,8.76,10,1.24
"2075","Mike Everitt","BOS07",9,85,191,1674,8.76,9.44,0.68
"2076","Mike Everitt","CHI11",6,48,191,1674,8.76,8,-0.76
"2077","Mike Everitt","CHI12",8,64,191,1674,8.76,8,-0.76
"2078","Mike Everitt","CIN09",3,22,191,1674,8.76,7.33,-1.43
"2079","Mike Everitt","CLE08",12,103,191,1674,8.76,8.58,-0.18
"2080","Mike Everitt","DEN02",8,77,191,1674,8.76,9.62,0.859999999999999
"2081","Mike Everitt","DET05",7,58,191,1674,8.76,8.29,-0.470000000000001
"2082","Mike Everitt","HOU03",7,67,191,1674,8.76,9.57,0.81
"2083","Mike Everitt","KAN06",8,72,191,1674,8.76,9,0.24
"2084","Mike Everitt","LOS03",5,38,191,1674,8.76,7.6,-1.16
"2085","Mike Everitt","MIA01",3,19,191,1674,8.76,6.33,-2.43
"2086","Mike Everitt","MIA02",2,13,191,1674,8.76,6.5,-2.26
"2087","Mike Everitt","MIL06",5,39,191,1674,8.76,7.8,-0.96
"2088","Mike Everitt","MIN04",5,54,191,1674,8.76,10.8,2.04
"2089","Mike Everitt","NYC20",8,66,191,1674,8.76,8.25,-0.51
"2090","Mike Everitt","NYC21",9,98,191,1674,8.76,10.89,2.13
"2091","Mike Everitt","OAK01",2,29,191,1674,8.76,14.5,5.74
"2092","Mike Everitt","PHI13",8,81,191,1674,8.76,10.12,1.36
"2093","Mike Everitt","PHO01",3,37,191,1674,8.76,12.33,3.57
"2094","Mike Everitt","PIT08",4,28,191,1674,8.76,7,-1.76
"2095","Mike Everitt","SAN02",6,52,191,1674,8.76,8.67,-0.0899999999999999
"2096","Mike Everitt","SEA03",3,21,191,1674,8.76,7,-1.76
"2097","Mike Everitt","SFO03",5,31,191,1674,8.76,6.2,-2.56
"2098","Mike Everitt","SJU01",1,13,191,1674,8.76,13,4.24
"2099","Mike Everitt","STL10",8,55,191,1674,8.76,6.88,-1.88
"2100","Mike Everitt","STP01",6,60,191,1674,8.76,10,1.24
"2101","Mike Everitt","TOR02",8,73,191,1674,8.76,9.12,0.359999999999999
"2102","Mike Everitt","WAS11",12,92,191,1674,8.76,7.67,-1.09
"2103","Mike Muchlinski","ANA01",6,56,157,1292,8.23,9.33,1.1
"2104","Mike Muchlinski","ARL02",4,26,157,1292,8.23,6.5,-1.73
"2105","Mike Muchlinski","ATL02",2,10,157,1292,8.23,5,-3.23
"2106","Mike Muchlinski","BAL12",4,51,157,1292,8.23,12.75,4.52
"2107","Mike Muchlinski","BOS07",4,24,157,1292,8.23,6,-2.23
"2108","Mike Muchlinski","CHI11",3,33,157,1292,8.23,11,2.77
"2109","Mike Muchlinski","CHI12",5,57,157,1292,8.23,11.4,3.17
"2110","Mike Muchlinski","CIN09",6,63,157,1292,8.23,10.5,2.27
"2111","Mike Muchlinski","CLE08",5,38,157,1292,8.23,7.6,-0.630000000000001
"2112","Mike Muchlinski","DEN02",4,54,157,1292,8.23,13.5,5.27
"2113","Mike Muchlinski","DET05",7,56,157,1292,8.23,8,-0.23
"2114","Mike Muchlinski","HOU03",9,60,157,1292,8.23,6.67,-1.56
"2115","Mike Muchlinski","KAN06",4,29,157,1292,8.23,7.25,-0.98
"2116","Mike Muchlinski","LOS03",5,41,157,1292,8.23,8.2,-0.0300000000000011
"2117","Mike Muchlinski","MIA01",1,9,157,1292,8.23,9,0.77
"2118","Mike Muchlinski","MIA02",4,26,157,1292,8.23,6.5,-1.73
"2119","Mike Muchlinski","MIL06",6,55,157,1292,8.23,9.17,0.94
"2120","Mike Muchlinski","MIN04",4,25,157,1292,8.23,6.25,-1.98
"2121","Mike Muchlinski","NYC20",4,29,157,1292,8.23,7.25,-0.98
"2122","Mike Muchlinski","NYC21",9,68,157,1292,8.23,7.56,-0.670000000000001
"2123","Mike Muchlinski","OAK01",6,34,157,1292,8.23,5.67,-2.56
"2124","Mike Muchlinski","PHI13",6,41,157,1292,8.23,6.83,-1.4
"2125","Mike Muchlinski","PHO01",8,72,157,1292,8.23,9,0.77
"2126","Mike Muchlinski","PIT08",4,31,157,1292,8.23,7.75,-0.48
"2127","Mike Muchlinski","SAN02",8,59,157,1292,8.23,7.38,-0.850000000000001
"2128","Mike Muchlinski","SEA03",10,62,157,1292,8.23,6.2,-2.03
"2129","Mike Muchlinski","SFO03",5,46,157,1292,8.23,9.2,0.969999999999999
"2130","Mike Muchlinski","STL10",5,39,157,1292,8.23,7.8,-0.430000000000001
"2131","Mike Muchlinski","STP01",1,8,157,1292,8.23,8,-0.23
"2132","Mike Muchlinski","TOR02",3,29,157,1292,8.23,9.67,1.44
"2133","Mike Muchlinski","WAS11",5,61,157,1292,8.23,12.2,3.97
"2134","Mike Reilly","ANA01",1,3,33,327,9.91,3,-6.91
"2135","Mike Reilly","ARL02",1,11,33,327,9.91,11,1.09
"2136","Mike Reilly","BAL12",1,21,33,327,9.91,21,11.09
"2137","Mike Reilly","CHI11",1,7,33,327,9.91,7,-2.91
"2138","Mike Reilly","CHI12",1,11,33,327,9.91,11,1.09
"2139","Mike Reilly","CIN09",1,17,33,327,9.91,17,7.09
"2140","Mike Reilly","CLE08",3,29,33,327,9.91,9.67,-0.24
"2141","Mike Reilly","DEN02",1,11,33,327,9.91,11,1.09
"2142","Mike Reilly","DET05",1,10,33,327,9.91,10,0.0899999999999999
"2143","Mike Reilly","HOU03",1,6,33,327,9.91,6,-3.91
"2144","Mike Reilly","KAN06",2,18,33,327,9.91,9,-0.91
"2145","Mike Reilly","MIA01",1,11,33,327,9.91,11,1.09
"2146","Mike Reilly","NYC20",1,15,33,327,9.91,15,5.09
"2147","Mike Reilly","NYC21",2,15,33,327,9.91,7.5,-2.41
"2148","Mike Reilly","OAK01",1,8,33,327,9.91,8,-1.91
"2149","Mike Reilly","PHI13",1,24,33,327,9.91,24,14.09
"2150","Mike Reilly","PHO01",3,32,33,327,9.91,10.67,0.76
"2151","Mike Reilly","PIT08",1,6,33,327,9.91,6,-3.91
"2152","Mike Reilly","SAN02",1,8,33,327,9.91,8,-1.91
"2153","Mike Reilly","SEA03",2,19,33,327,9.91,9.5,-0.41
"2154","Mike Reilly","SFO03",2,6,33,327,9.91,3,-6.91
"2155","Mike Reilly","STP01",1,13,33,327,9.91,13,3.09
"2156","Mike Reilly","TOR02",1,9,33,327,9.91,9,-0.91
"2157","Mike Reilly","WAS11",2,17,33,327,9.91,8.5,-1.41
"2158","Mike Winters","ANA01",9,50,188,1505,8.01,5.56,-2.45
"2159","Mike Winters","ARL02",4,52,188,1505,8.01,13,4.99
"2160","Mike Winters","ATL02",5,24,188,1505,8.01,4.8,-3.21
"2161","Mike Winters","BAL12",7,67,188,1505,8.01,9.57,1.56
"2162","Mike Winters","BOS07",10,74,188,1505,8.01,7.4,-0.609999999999999
"2163","Mike Winters","CHI11",6,37,188,1505,8.01,6.17,-1.84
"2164","Mike Winters","CHI12",4,27,188,1505,8.01,6.75,-1.26
"2165","Mike Winters","CIN09",5,38,188,1505,8.01,7.6,-0.41
"2166","Mike Winters","CLE08",6,65,188,1505,8.01,10.83,2.82
"2167","Mike Winters","DEN02",6,78,188,1505,8.01,13,4.99
"2168","Mike Winters","DET05",7,57,188,1505,8.01,8.14,0.130000000000001
"2169","Mike Winters","HOU03",7,70,188,1505,8.01,10,1.99
"2170","Mike Winters","KAN06",5,46,188,1505,8.01,9.2,1.19
"2171","Mike Winters","LOS03",4,28,188,1505,8.01,7,-1.01
"2172","Mike Winters","MIA01",1,11,188,1505,8.01,11,2.99
"2173","Mike Winters","MIA02",4,25,188,1505,8.01,6.25,-1.76
"2174","Mike Winters","MIL06",4,15,188,1505,8.01,3.75,-4.26
"2175","Mike Winters","MIN04",2,10,188,1505,8.01,5,-3.01
"2176","Mike Winters","NYC20",4,28,188,1505,8.01,7,-1.01
"2177","Mike Winters","NYC21",10,97,188,1505,8.01,9.7,1.69
"2178","Mike Winters","OAK01",6,32,188,1505,8.01,5.33,-2.68
"2179","Mike Winters","PHI13",8,80,188,1505,8.01,10,1.99
"2180","Mike Winters","PHO01",5,51,188,1505,8.01,10.2,2.19
"2181","Mike Winters","PIT08",8,46,188,1505,8.01,5.75,-2.26
"2182","Mike Winters","SAN02",8,65,188,1505,8.01,8.12,0.109999999999999
"2183","Mike Winters","SEA03",7,45,188,1505,8.01,6.43,-1.58
"2184","Mike Winters","SFO03",7,38,188,1505,8.01,5.43,-2.58
"2185","Mike Winters","STL10",7,55,188,1505,8.01,7.86,-0.149999999999999
"2186","Mike Winters","STP01",6,43,188,1505,8.01,7.17,-0.84
"2187","Mike Winters","TOR02",5,62,188,1505,8.01,12.4,4.39
"2188","Mike Winters","WAS11",11,89,188,1505,8.01,8.09,0.0800000000000001
"2189","Pat Hoberg","ANA01",3,24,55,467,8.49,8,-0.49
"2190","Pat Hoberg","ATL02",2,6,55,467,8.49,3,-5.49
"2191","Pat Hoberg","BAL12",2,12,55,467,8.49,6,-2.49
"2192","Pat Hoberg","BOS07",1,9,55,467,8.49,9,0.51
"2193","Pat Hoberg","CHI11",4,40,55,467,8.49,10,1.51
"2194","Pat Hoberg","CHI12",1,12,55,467,8.49,12,3.51
"2195","Pat Hoberg","CIN09",2,14,55,467,8.49,7,-1.49
"2196","Pat Hoberg","CLE08",1,7,55,467,8.49,7,-1.49
"2197","Pat Hoberg","DEN02",3,40,55,467,8.49,13.33,4.84
"2198","Pat Hoberg","HOU03",3,29,55,467,8.49,9.67,1.18
"2199","Pat Hoberg","KAN06",2,22,55,467,8.49,11,2.51
"2200","Pat Hoberg","LOS03",2,9,55,467,8.49,4.5,-3.99
"2201","Pat Hoberg","MIA02",4,36,55,467,8.49,9,0.51
"2202","Pat Hoberg","MIL06",2,23,55,467,8.49,11.5,3.01
"2203","Pat Hoberg","MIN04",4,41,55,467,8.49,10.25,1.76
"2204","Pat Hoberg","NYC20",1,6,55,467,8.49,6,-2.49
"2205","Pat Hoberg","NYC21",1,12,55,467,8.49,12,3.51
"2206","Pat Hoberg","OAK01",2,22,55,467,8.49,11,2.51
"2207","Pat Hoberg","PHI13",1,13,55,467,8.49,13,4.51
"2208","Pat Hoberg","PHO01",3,28,55,467,8.49,9.33,0.84
"2209","Pat Hoberg","PIT08",1,3,55,467,8.49,3,-5.49
"2210","Pat Hoberg","SAN02",2,20,55,467,8.49,10,1.51
"2211","Pat Hoberg","SEA03",4,20,55,467,8.49,5,-3.49
"2212","Pat Hoberg","SFO03",2,14,55,467,8.49,7,-1.49
"2213","Pat Hoberg","STP01",2,5,55,467,8.49,2.5,-5.99
"2214","Paul Emmel","ANA01",5,43,190,1669,8.78,8.6,-0.18
"2215","Paul Emmel","ARL02",8,102,190,1669,8.78,12.75,3.97
"2216","Paul Emmel","ATL02",6,38,190,1669,8.78,6.33,-2.45
"2217","Paul Emmel","BAL12",7,66,190,1669,8.78,9.43,0.65
"2218","Paul Emmel","BOS07",5,58,190,1669,8.78,11.6,2.82
"2219","Paul Emmel","CHI11",6,37,190,1669,8.78,6.17,-2.61
"2220","Paul Emmel","CHI12",6,45,190,1669,8.78,7.5,-1.28
"2221","Paul Emmel","CIN09",7,68,190,1669,8.78,9.71,0.930000000000001
"2222","Paul Emmel","CLE08",5,47,190,1669,8.78,9.4,0.620000000000001
"2223","Paul Emmel","DEN02",9,97,190,1669,8.78,10.78,2
"2224","Paul Emmel","DET05",7,58,190,1669,8.78,8.29,-0.49
"2225","Paul Emmel","HOU03",12,103,190,1669,8.78,8.58,-0.199999999999999
"2226","Paul Emmel","KAN06",6,56,190,1669,8.78,9.33,0.550000000000001
"2227","Paul Emmel","LOS03",5,26,190,1669,8.78,5.2,-3.58
"2228","Paul Emmel","MIA01",2,15,190,1669,8.78,7.5,-1.28
"2229","Paul Emmel","MIA02",5,49,190,1669,8.78,9.8,1.02
"2230","Paul Emmel","MIL06",3,24,190,1669,8.78,8,-0.779999999999999
"2231","Paul Emmel","MIN04",6,67,190,1669,8.78,11.17,2.39
"2232","Paul Emmel","NYC20",5,41,190,1669,8.78,8.2,-0.58
"2233","Paul Emmel","NYC21",8,97,190,1669,8.78,12.12,3.34
"2234","Paul Emmel","OAK01",7,67,190,1669,8.78,9.57,0.790000000000001
"2235","Paul Emmel","PHI13",7,48,190,1669,8.78,6.86,-1.92
"2236","Paul Emmel","PHO01",6,55,190,1669,8.78,9.17,0.390000000000001
"2237","Paul Emmel","PIT08",7,62,190,1669,8.78,8.86,0.0800000000000001
"2238","Paul Emmel","SAN02",5,42,190,1669,8.78,8.4,-0.379999999999999
"2239","Paul Emmel","SEA03",5,42,190,1669,8.78,8.4,-0.379999999999999
"2240","Paul Emmel","SFO03",5,30,190,1669,8.78,6,-2.78
"2241","Paul Emmel","STL10",3,23,190,1669,8.78,7.67,-1.11
"2242","Paul Emmel","STP01",5,29,190,1669,8.78,5.8,-2.98
"2243","Paul Emmel","TOR02",11,95,190,1669,8.78,8.64,-0.139999999999999
"2244","Paul Emmel","WAS11",6,39,190,1669,8.78,6.5,-2.28
"2245","Paul Nauert","ANA01",6,47,181,1443,7.97,7.83,-0.14
"2246","Paul Nauert","ARL02",7,54,181,1443,7.97,7.71,-0.26
"2247","Paul Nauert","ATL02",10,76,181,1443,7.97,7.6,-0.37
"2248","Paul Nauert","BAL12",4,41,181,1443,7.97,10.25,2.28
"2249","Paul Nauert","BOS07",6,48,181,1443,7.97,8,0.0300000000000002
"2250","Paul Nauert","CHI11",6,50,181,1443,7.97,8.33,0.36
"2251","Paul Nauert","CHI12",5,51,181,1443,7.97,10.2,2.23
"2252","Paul Nauert","CIN09",8,67,181,1443,7.97,8.38,0.410000000000001
"2253","Paul Nauert","CLE08",6,39,181,1443,7.97,6.5,-1.47
"2254","Paul Nauert","DEN02",5,49,181,1443,7.97,9.8,1.83
"2255","Paul Nauert","DET05",4,34,181,1443,7.97,8.5,0.53
